amenity,latitude,longitude
school,51.3512705,6.7870353
school,51.3510484,6.7865689
school,51.2357602,6.7447659
school,51.2004226,6.6833263
school,51.2355659,6.7890355
school,51.2018865,6.6907186
school,51.2288793,6.7569292
school,51.2296497,6.7575006
school,51.1271773,6.7818719
school,51.2279037,6.7946658
school,51.2381826,6.6850759
school,51.2037292,6.8118921
school,51.2376011,6.7549275
school,51.203508,6.7786102
school,51.2621923,6.8076832
school,51.2069687,6.7920785
school,51.2154539,6.7887575
school,51.1703213,6.8372034
school,51.1649721,6.790303
school,51.2127474,6.7793804
school,51.2097296,6.7788073
school,51.2129439,6.781655
school,51.211869,6.7803313
school,51.2118519,6.7796887
school,51.1935375,6.7688278
school,51.2149797,6.7699684
school,51.2101399,6.7690826
school,51.2128736,6.7675127
school,51.2114009,6.7712934
school,51.2144249,6.7731611
school,51.2033421,6.791214
school,51.2062844,6.7903164
school,51.2040064,6.7886099
school,51.2080804,6.7651268
school,51.2241742,6.9035369
school,51.2407892,6.8245344
school,51.1787464,6.8615058
school,51.1762789,6.8638239
school,51.1832874,6.8624835
school,51.1917116,6.8599304
school,51.1517,6.8696252
school,51.154326,6.8828396
school,51.2238961,6.7900148
school,51.2231068,6.7708013
school,51.2343194,6.8139496
school,51.2436794,6.8177072
school,51.2452403,6.8182836
school,51.2430418,6.8123291
school,51.2458555,6.8198876
school,51.2495413,6.8093353
school,51.2519004,6.8086908
school,51.1449494,6.8890154
school,51.2561405,6.809374
school,51.1829345,6.6906036
school,51.2968877,6.8451724
school,51.2390181,6.7906785
school,51.2404047,6.6916752
school,51.2922837,6.8197097
school,51.166754,6.6928382
school,51.2307638,6.7185808
school,51.1711513,6.9302751
school,51.2218872,6.9150677
school,51.2751229,6.7828206
school,51.1672933,6.6929545
school,51.1669843,6.6924603
school,51.2660084,6.7554048
school,51.1708581,6.7232846
school,51.2263315,6.8005641
school,51.3054506,6.8197163
school,51.2849722,6.7959804
school,51.2413746,6.7759799
school,51.2420108,6.7860179
school,51.2395601,6.7844495
school,51.2679801,6.8256067
school,51.2891305,6.8524005
school,51.2939333,6.8571788
school,51.2314588,6.7996451
school,51.3020985,6.8538609
school,51.1391244,6.8205838
school,51.2980091,6.7413289
school,51.1897988,6.6951298
school,51.26707,6.8754603
school,51.2100652,6.8072991
school,51.2466644,6.6995552
school,51.3151082,6.7573371
school,51.1528842,6.7340284
school,51.1525999,6.7331865
school,51.1545073,6.700634
school,51.1403377,6.7011317
school,51.1238677,6.8461702
school,51.194237,6.7896881
school,51.3310593,6.906858
school,51.330985,6.9076022
school,51.3311678,6.9064569
school,51.3308153,6.9071933
school,51.3431834,6.8284185
school,51.3431105,6.8271425
school,51.3305928,6.8293884
school,51.3347653,6.8296445
school,51.331085,6.8245081
school,51.2058396,6.7415083
school,51.3504894,6.7112523
school,51.3282326,6.7846306
school,51.210973,6.8031888
school,51.1999596,6.9238998
school,51.1642424,6.9107083
school,51.2060038,6.7664591
school,51.1612044,6.7361372
school,51.1846842,6.9318772
school,51.2464037,6.8234991
school,51.1672305,6.8635464
school,51.275623,6.7375595
school,51.1917162,6.8370146
school,51.2258431,6.9099388
school,51.2270757,6.9097019
school,51.182739,6.6942024
school,51.1405939,6.752171
school,51.1653134,6.691874
school,51.1671855,6.6931969
school,51.2384069,6.7430733
school,51.2533105,6.6919838
school,51.2379263,6.7513293
school,51.2382422,6.7494282
school,51.326859,6.7378424
school,51.2300569,6.7729548
school,51.1629158,6.9092772
school,51.1998182,6.8349196
school,51.1793898,6.932054
school,51.1783068,6.9338074
school,51.2975461,6.8420904
school,51.3059131,6.7464226
school,51.221081,6.7777094
school,51.2219353,6.7759789
school,51.2758763,6.7827904
school,51.2587013,6.7592232
school,51.3021823,6.7382088
school,51.2288549,6.8066435
school,51.166359,6.6920858
school,51.2301098,6.8426032
school,51.2173545,6.6933204
school,51.2163985,6.9167679
school,51.1523602,6.7230221
school,51.197281,6.8478594
school,51.1305085,6.90564
school,51.1587379,6.8782368
school,51.2912833,6.7365027
school,51.307468,6.6844531
school,51.1642322,6.6900134
school,51.2591999,6.8135626
school,51.1699155,6.8067284
school,51.2434254,6.8602648
school,51.2348183,6.7868916
school,51.1672744,6.69346
school,51.1860591,6.8268083
school,51.1497309,6.8866823
kindergarten,51.1676505,6.8851476
kindergarten,51.18176,6.8716607
kindergarten,51.1660023,6.8702284
kindergarten,51.1715241,6.840988
kindergarten,51.1596901,6.7831785
kindergarten,51.2994408,6.9206385
kindergarten,51.2068489,6.8396582
kindergarten,51.2923907,6.8450118
kindergarten,51.2368489,6.7997703
kindergarten,51.2373958,6.8036055
kindergarten,51.2086904,6.8260641
kindergarten,51.2623799,6.827469
kindergarten,51.2373585,6.8603082
kindergarten,51.2775996,6.7415728
kindergarten,51.1845581,6.8633989
kindergarten,51.1800242,6.8761148
kindergarten,51.1844978,6.8619551
kindergarten,51.17497,6.8706794
kindergarten,51.1519901,6.8839172
kindergarten,51.2037917,6.8337053
kindergarten,51.2046482,6.8213874
kindergarten,51.2042714,6.8199797
kindergarten,51.2045206,6.8384735
kindergarten,51.2067443,6.8460367
kindergarten,51.1758553,6.8577121
kindergarten,51.1662314,6.8715187
kindergarten,51.1781847,6.8584929
kindergarten,51.2064075,6.8537105
kindergarten,51.1817167,6.8260454
kindergarten,51.2285025,6.7725002
kindergarten,51.226735,6.7742264
kindergarten,51.2244363,6.7907432
kindergarten,51.2207732,6.7843168
kindergarten,51.2253406,6.7901889
kindergarten,51.2263451,6.7976276
kindergarten,51.2351126,6.7928975
kindergarten,51.2336495,6.7918364
kindergarten,51.2418223,6.7880904
kindergarten,51.2388872,6.7758226
kindergarten,51.2342187,6.7819675
kindergarten,51.2334645,6.7923278
kindergarten,51.2478681,6.7818553
kindergarten,51.2484015,6.767454
kindergarten,51.253751,6.7610929
kindergarten,51.2484906,6.7701313
kindergarten,51.2434558,6.7796093
kindergarten,51.2247019,6.8064789
kindergarten,51.2242901,6.806304
kindergarten,51.2215168,6.8062461
kindergarten,51.2360142,6.8294015
kindergarten,51.2314433,6.8234848
kindergarten,51.2392447,6.8001573
kindergarten,51.2434447,6.8186532
kindergarten,51.2332995,6.8128873
kindergarten,51.2479283,6.7952262
kindergarten,51.2391174,6.8169432
kindergarten,51.2354973,6.8046334
kindergarten,51.1848943,6.8666888
kindergarten,51.2173039,6.799285
kindergarten,51.2177697,6.7989417
kindergarten,51.2176901,6.799374
kindergarten,51.214325,6.7953672
kindergarten,51.2105179,6.8027488
kindergarten,51.2157753,6.7994971
kindergarten,51.211619,6.7979457
kindergarten,51.2133382,6.804338
kindergarten,51.2054924,6.8593288
kindergarten,51.2094875,6.7795375
kindergarten,51.2145315,6.7798345
kindergarten,51.2136133,6.7876383
kindergarten,51.216246,6.7643446
kindergarten,51.2118285,6.7621082
kindergarten,51.2137,6.7593064
kindergarten,51.185105,6.7587891
kindergarten,51.2072368,6.7761049
kindergarten,51.2065021,6.7744232
kindergarten,51.1965493,6.7782824
kindergarten,51.2044263,6.7823012
kindergarten,51.2066844,6.7848881
kindergarten,51.2018135,6.7639921
kindergarten,51.191126,6.7720295
kindergarten,51.1942749,6.7829882
kindergarten,51.2281907,6.7552452
kindergarten,51.2306428,6.7551815
kindergarten,51.230312,6.7555266
kindergarten,51.2386849,6.7372916
kindergarten,51.2329516,6.7067021
kindergarten,51.2297156,6.700064
kindergarten,51.2303841,6.7218416
kindergarten,51.2429615,6.7401745
kindergarten,51.2381056,6.7542522
kindergarten,51.2365977,6.7545471
kindergarten,51.264236,6.7617261
kindergarten,51.2989575,6.7338058
kindergarten,51.300119,6.7461479
kindergarten,51.3023726,6.7373093
kindergarten,51.2966395,6.7457937
kindergarten,51.3182548,6.7481895
kindergarten,51.3203248,6.7396598
kindergarten,51.3263841,6.7349903
kindergarten,51.3364845,6.7860949
kindergarten,51.2816052,6.7954691
kindergarten,51.284858,6.794539
kindergarten,51.2775337,6.7828788
kindergarten,51.2711068,6.7812398
kindergarten,51.2653351,6.7684436
kindergarten,51.2749641,6.7821868
kindergarten,51.267375,6.768884
kindergarten,51.2732475,6.7919079
kindergarten,51.2674645,6.7730917
kindergarten,51.2665766,6.7759278
kindergarten,51.2742719,6.8330736
kindergarten,51.2644405,6.824522
kindergarten,51.2578197,6.8212991
kindergarten,51.265373,6.797755
kindergarten,51.2581242,6.8145142
kindergarten,51.2626718,6.8060767
kindergarten,51.2708299,6.8233847
kindergarten,51.2675427,6.8250932
kindergarten,51.2642716,6.8095474
kindergarten,51.2541229,6.813158
kindergarten,51.2488303,6.8066441
kindergarten,51.2511257,6.8044232
kindergarten,51.2605649,6.8041801
kindergarten,51.2171825,6.8636604
kindergarten,51.2273246,6.8631964
kindergarten,51.2307375,6.8462334
kindergarten,51.2247705,6.8720924
kindergarten,51.2174456,6.8621026
kindergarten,51.217723,6.8663429
kindergarten,51.2326564,6.8652076
kindergarten,51.234901,6.8326118
kindergarten,51.2402733,6.8267335
kindergarten,51.242022,6.8313607
kindergarten,51.2579228,6.9082828
kindergarten,51.2663366,6.8738865
kindergarten,51.2097514,6.8309353
kindergarten,51.2071759,6.8270637
kindergarten,51.2143386,6.8370751
kindergarten,51.2136038,6.8170393
kindergarten,51.1790539,6.8308681
kindergarten,51.1732611,6.8344069
kindergarten,51.1782385,6.8307067
kindergarten,51.1747159,6.8302781
kindergarten,51.1542491,6.9085562
kindergarten,51.223346,6.7872021
kindergarten,51.2231826,6.787093
kindergarten,51.1554894,6.6996939
kindergarten,51.229011,6.7971092
kindergarten,51.2192476,6.7720919
kindergarten,51.1982464,6.8413286
kindergarten,51.2066457,6.8311617
kindergarten,51.2092653,6.785397
kindergarten,51.1736373,6.9324836
kindergarten,51.1657366,6.9339995
kindergarten,51.178144,6.9351569
kindergarten,51.3155006,6.7148091
kindergarten,51.3008758,6.8651661
kindergarten,51.1978848,6.7789531
kindergarten,51.206096,6.7841193
kindergarten,51.2393336,6.8009783
kindergarten,51.2120234,6.8087602
kindergarten,51.3368042,6.8287671
kindergarten,51.1741316,6.8079946
kindergarten,51.1643169,6.6846008
kindergarten,51.2445177,6.722925
kindergarten,51.2214579,6.9140756
kindergarten,51.2668298,6.8738641
kindergarten,51.1795874,6.8084457
kindergarten,51.2288802,6.8328432
kindergarten,51.2239704,6.7850246
kindergarten,51.1813494,6.9184037
kindergarten,51.2466365,6.8183583
kindergarten,51.3018909,6.8549523
kindergarten,51.2462319,6.7753421
kindergarten,51.2442117,6.8202567
kindergarten,51.2513606,6.7779664
kindergarten,51.2239678,6.8091484
kindergarten,51.2283784,6.8157666
kindergarten,51.2342497,6.8254732
kindergarten,51.2358584,6.8286562
kindergarten,51.2586025,6.8651454
kindergarten,51.2147535,6.7724895
kindergarten,51.2149446,6.7649964
kindergarten,51.2130385,6.7780058
kindergarten,51.191236,6.8009946
kindergarten,51.2030497,6.793698
kindergarten,51.2030079,6.7933064
kindergarten,51.2033391,6.7884858
kindergarten,51.1275921,6.7818113
kindergarten,51.1678089,6.8172245
kindergarten,51.1693198,6.8283168
kindergarten,51.1705585,6.8281308
kindergarten,51.2746486,6.7362163
kindergarten,51.2373727,6.7071055
kindergarten,51.3290947,6.7804315
kindergarten,51.2100393,6.7968372
kindergarten,51.2085301,6.8291001
kindergarten,51.2037597,6.8366248
kindergarten,51.1916536,6.8185486
kindergarten,51.2558613,6.7589033
kindergarten,51.2472084,6.7799684
kindergarten,51.2351053,6.783678
kindergarten,51.2415667,6.7881549
kindergarten,51.3314067,6.7889137
kindergarten,51.3139139,6.7530674
kindergarten,51.3132311,6.754901
kindergarten,51.3021909,6.7468785
kindergarten,51.2808092,6.7917733
kindergarten,51.2576792,6.8137878
kindergarten,51.2613693,6.799355
kindergarten,51.2632144,6.7892478
kindergarten,51.228192,6.8257322
kindergarten,51.2064907,6.7406709
kindergarten,51.2152459,6.7581025
kindergarten,51.2012909,6.7729837
kindergarten,51.2084406,6.8073433
kindergarten,51.1930968,6.7952482
kindergarten,51.2391853,6.747547
kindergarten,51.2327575,6.7180364
kindergarten,51.2434056,6.8437597
kindergarten,51.225134,6.8724459
kindergarten,51.2169303,6.8565973
kindergarten,51.2026951,6.8988314
kindergarten,51.2033831,6.9012642
kindergarten,51.2135064,6.7788693
kindergarten,51.2140775,6.7790594
kindergarten,51.2334797,6.8195261
kindergarten,51.2344461,6.8198209
kindergarten,51.215149,6.7754962
kindergarten,51.2083085,6.7607711
kindergarten,51.2112677,6.7647317
kindergarten,51.2140154,6.7677057
kindergarten,51.1978833,6.8104268
kindergarten,51.1919569,6.8126429
kindergarten,51.1897522,6.8151218
kindergarten,51.1880749,6.8254782
kindergarten,51.1837234,6.8135091
kindergarten,51.1810751,6.8187338
kindergarten,51.1791029,6.8095823
kindergarten,51.17873,6.8083104
kindergarten,51.1875432,6.816229
kindergarten,51.1690869,6.8055575
kindergarten,51.1726136,6.8262412
kindergarten,51.1781422,6.861914
kindergarten,51.1661355,6.8620582
kindergarten,51.1626696,6.8753978
kindergarten,51.1634159,6.8836548
kindergarten,51.1455012,6.8640988
kindergarten,51.1486154,6.8884908
kindergarten,51.1462699,6.9038732
kindergarten,51.1407417,6.9041133
kindergarten,51.1309006,6.9093128
kindergarten,51.1264555,6.9028828
kindergarten,51.2451243,6.7231034
kindergarten,51.1976082,6.7850956
kindergarten,51.231868,6.7853216
kindergarten,51.1973898,6.8443708
kindergarten,51.1971081,6.8455379
kindergarten,51.2388346,6.8205756
kindergarten,51.2344199,6.7493056
kindergarten,51.2471256,6.7853692
kindergarten,51.2490177,6.7854752
kindergarten,51.2076228,6.8046731
kindergarten,51.2391985,6.7457007
kindergarten,51.2391431,6.7377815
kindergarten,51.1611101,6.7382093
kindergarten,51.229562,6.8120277
kindergarten,51.1802081,6.8311384
kindergarten,51.2904308,6.8540995
kindergarten,51.2842715,6.8302084
kindergarten,51.2977771,6.8201548
kindergarten,51.1652284,6.7917595
kindergarten,51.2387392,6.8521113
kindergarten,51.3502627,6.789363
kindergarten,51.2132333,6.8003601
kindergarten,51.2147522,6.8368656
kindergarten,51.1848376,6.8610477
kindergarten,51.1947693,6.6981766
kindergarten,51.185956,6.7189416
kindergarten,51.1843577,6.83242
kindergarten,51.1728964,6.6931813
kindergarten,51.2127513,6.8396781
kindergarten,51.2310521,6.8436053
kindergarten,51.2889483,6.8343635
kindergarten,51.1774864,6.7474467
kindergarten,51.1765085,6.7138921
kindergarten,51.2617106,6.7479653
kindergarten,51.2115865,6.8528223
kindergarten,51.1947342,6.86111
kindergarten,51.191852,6.8614017
kindergarten,51.2043229,6.7637514
kindergarten,51.2065853,6.8099665
kindergarten,51.1995275,6.8111464
kindergarten,51.2423449,6.7305262
kindergarten,51.3034796,6.7472702
kindergarten,51.2852106,6.7975286
kindergarten,51.149965,6.8982878
kindergarten,51.1462962,6.9039008
kindergarten,51.1464405,6.8894424
kindergarten,51.1967626,6.6845145
kindergarten,51.1342242,6.9100885
kindergarten,51.1854062,6.8223077
kindergarten,51.2888143,6.8158886
kindergarten,51.1665402,6.929615
kindergarten,51.1708839,6.7249019
kindergarten,51.2989036,6.8500805
kindergarten,51.2906651,6.8251
kindergarten,51.1560359,6.8899058
kindergarten,51.1541144,6.9362964
kindergarten,51.1369483,6.7486663
kindergarten,51.1545376,6.8936977
kindergarten,51.1239868,6.8503307
kindergarten,51.34353,6.8323513
kindergarten,51.3401693,6.8299256
kindergarten,51.1273155,6.7834812
kindergarten,51.1280454,6.7850644
kindergarten,51.1270191,6.7835433
kindergarten,51.1280972,6.7853598
kindergarten,51.2440079,6.7916858
kindergarten,51.192958,6.8651183
kindergarten,51.1946921,6.8561957
kindergarten,51.1999942,6.8489748
kindergarten,51.1540932,6.8815737
kindergarten,51.1502396,6.8735012
kindergarten,51.1468527,6.8669954
kindergarten,51.229533,6.8085568
kindergarten,51.2283216,6.8067542
kindergarten,51.2353733,6.8173651
kindergarten,51.2442555,6.8143115
kindergarten,51.144199,6.8894842
kindergarten,51.2157329,6.8493911
kindergarten,51.2065537,6.8342466
kindergarten,51.1420603,6.7221466
kindergarten,51.2934015,6.8240466
kindergarten,51.2169887,6.9062624
kindergarten,51.1360054,6.8144839
kindergarten,51.1363954,6.8118179
kindergarten,51.1757322,6.8721672
kindergarten,51.1942088,6.6969763
kindergarten,51.1643217,6.6845972
kindergarten,51.1643567,6.6848914
kindergarten,51.1700631,6.6958438
kindergarten,51.222326,6.9110182
kindergarten,51.3481453,6.7099232
kindergarten,51.1375789,6.8108644
kindergarten,51.2985432,6.8503619
kindergarten,51.1749166,6.7065436
kindergarten,51.174773,6.7065385
kindergarten,51.1745835,6.7065247
kindergarten,51.1796689,6.8657841
kindergarten,51.1628132,6.7300612
kindergarten,51.1817611,6.8681459
kindergarten,51.2909887,6.8288063
kindergarten,51.2945784,6.8678659
kindergarten,51.2049681,6.7130943
kindergarten,51.2294985,6.8505849
kindergarten,51.1441956,6.9066583
kindergarten,51.1505775,6.8998964
kindergarten,51.1514021,6.7353797
kindergarten,51.16574,6.7265718
kindergarten,51.1348129,6.8989646
kindergarten,51.1411673,6.7051346
kindergarten,51.153913,6.889819
kindergarten,51.3513767,6.7828903
kindergarten,51.2421933,6.8542163
kindergarten,51.1874481,6.8252776
kindergarten,51.1837782,6.827371
kindergarten,51.1831513,6.8290139
kindergarten,51.2992271,6.9176785
kindergarten,51.2005604,6.9232729
kindergarten,51.2005114,6.9232659
kindergarten,51.2886291,6.8091843
kindergarten,51.1400975,6.7510935
kindergarten,51.3346259,6.9141594
kindergarten,51.136032,6.7505895
kindergarten,51.2932911,6.8583881
kindergarten,51.1421184,6.7452859
kindergarten,51.2351331,6.7906684
kindergarten,51.1918162,6.8381612
kindergarten,51.1356457,6.7449656
kindergarten,51.206649,6.7741655
kindergarten,51.2100666,6.7643304
kindergarten,51.2980998,6.8613403
kindergarten,51.2482098,6.7799296
kindergarten,51.1823933,6.687388
kindergarten,51.1831981,6.6923174
kindergarten,51.1820745,6.9324707
kindergarten,51.2922721,6.816224
kindergarten,51.1546478,6.6945986
kindergarten,51.2162082,6.8561493
kindergarten,51.1754034,6.7425716
kindergarten,51.1797337,6.7415233
kindergarten,51.1719537,6.7461374
kindergarten,51.1829156,6.7157899
kindergarten,51.1588246,6.7040599
kindergarten,51.2372632,6.7071682
kindergarten,51.128933,6.7381669
kindergarten,51.128617,6.7374236
kindergarten,51.1398512,6.7517883
kindergarten,51.2378028,6.6988769
kindergarten,51.1254854,6.7320144
kindergarten,51.1310805,6.7344327
kindergarten,51.1406946,6.9040961
kindergarten,51.2170056,6.9372947
kindergarten,51.2226694,6.6880265
kindergarten,51.1699048,6.7260611
kindergarten,51.1589867,6.7040768
kindergarten,51.1930648,6.7863578
kindergarten,51.2364007,6.853679
kindergarten,51.2299088,6.8440751
kindergarten,51.2289355,6.8432349
kindergarten,51.2283375,6.8419803
kindergarten,51.2319777,6.8588282
kindergarten,51.2293329,6.8614939
kindergarten,51.2013982,6.6840962
kindergarten,51.1511948,6.8721466
kindergarten,51.2164415,6.6928419
kindergarten,51.2467818,6.7011257
kindergarten,51.2160371,6.9171703
kindergarten,51.2168298,6.914633
kindergarten,51.2215518,6.9138826
kindergarten,51.2425223,6.7162776
kindergarten,51.1239757,6.8502333
kindergarten,51.1988952,6.6835782
kindergarten,51.1249929,6.8939926
kindergarten,51.1671728,6.9361024
kindergarten,51.1859986,6.6954725
kindergarten,51.2007569,6.8209279
kindergarten,51.230683,6.8237493
kindergarten,51.2329728,6.8094522
kindergarten,51.2496334,6.7844095
kindergarten,51.283783,6.7406468
kindergarten,51.1857103,6.7055086
kindergarten,51.1517745,6.72447
kindergarten,51.155683,6.7234521
kindergarten,51.1331215,6.7269657
kindergarten,51.1532469,6.6961381
kindergarten,51.158463,6.6987694
kindergarten,51.158025,6.6997504
kindergarten,51.1278647,6.7409092
kindergarten,51.1633352,6.7420555
kindergarten,51.1308389,6.9060074
kindergarten,51.1307786,6.9059181
kindergarten,51.1320245,6.9005503
kindergarten,51.1320343,6.9002777
kindergarten,51.1340011,6.9106185
kindergarten,51.1338881,6.9106252
kindergarten,51.138857,6.9009581
kindergarten,51.1867489,6.8252753
kindergarten,51.1676794,6.8851167
kindergarten,51.301637,6.870891
